track_id,track_name,track_popularity,duration_ms,explicit,album_name,release_date,artists,artist_ids,spotify_url,year,primary_artist_id,primary_artist_genres,primary_artist_popularity,primary_artist_followers
0A1JLUlkZkp2EFrosoNQi0,Labyrinth,71,247962,False,Midnights,2022-10-21,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/0A1JLUlkZkp2EFrosoNQi0,2022,06HL4z0CvFAxyc27GXpf02,[],100,147135928
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),71,210575,True,STAR WALKIN' (League of Legends Worlds Anthem),2022-09-22,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,https://open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,2022,7jVv8c5Fj3E9VhNjxT4snq,[],73,12311866
2QWEMqQMJR1KDf6hDjJOs6,Arson,65,159761,True,Jack In The Box,2022-07-15,j-hope,0b1sIQumIAsNbqAoIClSpy,https://open.spotify.com/track/2QWEMqQMJR1KDf6hDjJOs6,2022,0b1sIQumIAsNbqAoIClSpy,"['k-pop', 'k-rap']",80,19400812
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,67,201334,True,Sweetest Pie,2022-03-11,"Megan Thee Stallion, Dua Lipa","181bsRPaVXVlUKXrxwZfHK,6M2wZ9GZgrQXHCFfjv46we",https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,2022,181bsRPaVXVlUKXrxwZfHK,[],78,10976396
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,67,164801,True,Midnights,2022-10-21,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/1xwAWUI6Dj0WGC3KiUPN0O,2022,06HL4z0CvFAxyc27GXpf02,[],100,147135928
4JzCFEc3O2UEdjKzevvFH5,For Youth,64,264480,False,Proof,2022-06-10,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/4JzCFEc3O2UEdjKzevvFH5,2022,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
4b3rGL8LDSkbARUUA20136,VENOM,67,194840,False,ODDINARY,2022-03-18,Stray Kids,2dIgFjalVxs4ThymZ67YCE,https://open.spotify.com/track/4b3rGL8LDSkbARUUA20136,2022,2dIgFjalVxs4ThymZ67YCE,"['k-pop', 'noise music']",87,21366230
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,73,174782,False,Midnights,2022-10-21,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4,2022,06HL4z0CvFAxyc27GXpf02,[],100,147135928
0RDqNCRBGrSegk16Avfzuq,Talk that Talk,68,177466,False,BETWEEN 1&2,2022-08-26,TWICE,7n2Ycct7Beij7Dj7meI4X0,https://open.spotify.com/track/0RDqNCRBGrSegk16Avfzuq,2022,7n2Ycct7Beij7Dj7meI4X0,['k-pop'],84,23604384
2gYj9lubBorOPIVWsTXugG,After LIKE,71,176973,False,After LIKE,2022-08-22,IVE,6RHTUrRF63xao58xh9FXYJ,https://open.spotify.com/track/2gYj9lubBorOPIVWsTXugG,2022,6RHTUrRF63xao58xh9FXYJ,['k-pop'],72,6349298
5L7MoCA875qqRJoKnGCxkE,TOMBOY,68,174386,False,I NEVER DIE,2022-03-14,i-dle,2AfmfGFbe0A0WsTYm0SDTx,https://open.spotify.com/track/5L7MoCA875qqRJoKnGCxkE,2022,2AfmfGFbe0A0WsTYm0SDTx,['k-pop'],71,11040268
0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,70,282463,False,The Astronaut,2022-10-28,Jin,5vV3bFXnN6D6N3Nj4xRvaV,https://open.spotify.com/track/0h7QMc9ZRzA9QJrbEHytn2,2022,5vV3bFXnN6D6N3Nj4xRvaV,['k-pop'],80,9805371
7GNRUsU3M4XNDDB9xle5Dz,That That (prod.&feat. SUGA of BTS),70,174646,False,PSY 9th,2022-04-29,"PSY, SUGA","2dd5mrQZvg6SmahdgVKDzh,0ebNdVaOfp6N0oZ1guIxM8",https://open.spotify.com/track/7GNRUsU3M4XNDDB9xle5Dz,2022,2dd5mrQZvg6SmahdgVKDzh,['k-pop'],64,1831703
05ib88vsMeLfwlAfrZyz99,"TASTE (Lee Know, Hyunjin, Felix)",68,216120,False,MAXIDENT,2022-10-07,Stray Kids,2dIgFjalVxs4ThymZ67YCE,https://open.spotify.com/track/05ib88vsMeLfwlAfrZyz99,2022,2dIgFjalVxs4ThymZ67YCE,"['k-pop', 'noise music']",87,21366230
7N1X5WzBTCoDh4ocuPlZUC,Nxde,69,178453,False,I love,2022-10-17,i-dle,2AfmfGFbe0A0WsTYm0SDTx,https://open.spotify.com/track/7N1X5WzBTCoDh4ocuPlZUC,2022,2AfmfGFbe0A0WsTYm0SDTx,['k-pop'],71,11040268
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,73,191937,True,Special,2022-07-15,Lizzo,56oDRnqbIiwx4mymNEv7dS,https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P,2022,56oDRnqbIiwx4mymNEv7dS,[],69,5737153
4QDpsNBlllaLGj8zbF2EE0,Charmer,68,188573,False,ODDINARY,2022-03-18,Stray Kids,2dIgFjalVxs4ThymZ67YCE,https://open.spotify.com/track/4QDpsNBlllaLGj8zbF2EE0,2022,2dIgFjalVxs4ThymZ67YCE,"['k-pop', 'noise music']",87,21366230
7GARzfC1mwhDuk4t9WOACq,MORE,65,180022,False,Jack In The Box,2022-07-15,j-hope,0b1sIQumIAsNbqAoIClSpy,https://open.spotify.com/track/7GARzfC1mwhDuk4t9WOACq,2022,0b1sIQumIAsNbqAoIClSpy,"['k-pop', 'k-rap']",80,19400812
